Date,Time,date_time,visibility,sea_level_pressure,relative_humidity,wind_speed,,air_temp,wind_direction
02/04/19,05:47PM,02/04/19-05:47PM,10,1011,80.51,3.44,1011.19,57.02,
02/04/19,05:26PM,02/04/19-05:26PM,10,,86.54,3.44,1011.2,55.94,
02/04/19,04:47PM,02/04/19-04:47PM,10,1010.8,89.41,3.44,1010.87,55.04,
02/04/19,03:56PM,02/04/19-03:56PM,10,,89.96,3.44,1010.55,53.96,
02/04/19,03:52PM,02/04/19-03:52PM,9,,89.96,4.61,1010.55,53.96,110
02/04/19,03:47PM,02/04/19-03:47PM,8,1010.5,89.96,4.61,1010.55,53.96,100
02/04/19,03:42PM,02/04/19-03:42PM,10,,89.96,4.61,1010.55,53.96,110
02/04/19,03:35PM,02/04/19-03:35PM,9,,89.96,4.61,1010.55,53.96,110
02/04/19,02:51PM,02/04/19-02:51PM,10,,92.97,5.75,1010.56,53.06,110
02/04/19,02:47PM,02/04/19-02:47PM,10,1010.5,92.97,5.75,1010.56,53.06,
02/04/19,01:47PM,02/04/19-01:47PM,10,1010.1,92.97,0,1010.22,53.06,0
02/04/19,01:07PM,02/04/19-01:07PM,10,,92.97,3.44,1010.56,53.06,
02/04/19,01:00PM,02/04/19-01:00PM,10,,92.97,0,1010.56,53.06,0
02/04/19,12:50PM,02/04/19-12:50PM,4,,92.97,3.44,1010.56,53.06,
02/04/19,12:47PM,02/04/19-12:47PM,2.5,1010.5,92.97,0,1010.56,53.06,0
02/04/19,12:43PM,02/04/19-12:43PM,2.5,,92.97,0,1010.56,53.06,0
02/04/19,12:21PM,02/04/19-12:21PM,6,,92.97,0,1010.56,53.06,0
02/04/19,11:47AM,02/04/19-11:47AM,10,1010.3,92.97,4.61,1010.56,53.06,
02/04/19,10:47AM,02/04/19-10:47AM,10,1010.8,92.97,4.61,1010.9,53.06,100
02/04/19,09:47AM,02/04/19-09:47AM,5,1011.2,92.97,4.61,1011.24,53.06,100
02/04/19,09:39AM,02/04/19-09:39AM,5,,89.96,3.44,1011.57,53.96,
02/04/19,09:25AM,02/04/19-09:25AM,8,,93,3.44,1011.9,53.96,140
02/04/19,08:54AM,02/04/19-08:54AM,6,,92.97,4.61,1011.92,53.06,110
02/04/19,08:47AM,02/04/19-08:47AM,8,1011.8,92.97,4.61,1011.92,53.06,110
02/04/19,07:47AM,02/04/19-07:47AM,9,1012,92.97,3.44,1012.25,53.06,110
02/04/19,07:15AM,02/04/19-07:15AM,9,,93.6,3.44,1012.24,53.96,120
02/04/19,06:58AM,02/04/19-06:58AM,10,,89.96,0,1012.24,53.96,0
02/04/19,06:47AM,02/04/19-06:47AM,10,1012.4,93,0,1012.58,53.96,0
02/04/19,06:34AM,02/04/19-06:34AM,10,,89.96,0,1012.24,53.96,0
02/04/19,06:14AM,02/04/19-06:14AM,9,,89.96,3.44,1012.24,53.96,120
02/04/19,06:08AM,02/04/19-06:08AM,10,,89.96,3.44,1012.24,53.96,100
02/04/19,05:47AM,02/04/19-05:47AM,10,1012.2,89.96,4.61,1012.24,53.96,130
02/04/19,05:13AM,02/04/19-05:13AM,5,,93,3.44,1012.24,53.96,
02/04/19,04:47AM,02/04/19-04:47AM,9,1011.6,93,5.75,1011.9,53.96,110
02/04/19,04:43AM,02/04/19-04:43AM,9,,93,5.75,1011.9,53.96,110
02/04/19,04:32AM,02/04/19-04:32AM,10,,89.41,5.75,1011.55,55.04,100
02/04/19,03:58AM,02/04/19-03:58AM,10,,89.41,3.44,1011.89,55.04,
02/04/19,03:47AM,02/04/19-03:47AM,10,1011.7,89.41,3.44,1011.89,55.04,100
02/04/19,02:47AM,02/04/19-02:47AM,10,1011.9,93,0,1012.24,53.96,0
02/04/19,01:52AM,02/04/19-01:52AM,9,,93,0,1011.9,53.96,0
02/04/19,01:47AM,02/04/19-01:47AM,5,1011.8,93,3.44,1011.9,53.96,260
02/04/19,01:42AM,02/04/19-01:42AM,3,,93,3.44,1011.9,53.96,
02/04/19,01:39AM,02/04/19-01:39AM,3,,93,3.44,1011.9,53.96,
02/04/19,01:36AM,02/04/19-01:36AM,3,,89.41,5.75,1011.89,55.04,260
02/04/19,01:28AM,02/04/19-01:28AM,9,,89.41,,1011.89,55.04,
02/04/19,01:26AM,02/04/19-01:26AM,10,,89.41,,1011.89,55.04,
02/04/19,01:22AM,02/04/19-01:22AM,9,,89.41,3.44,1011.89,55.04,
02/04/19,12:47AM,02/04/19-12:47AM,10,1011.8,90.04,0,1011.88,55.94,0
02/03/19,11:47PM,02/03/19-11:47PM,3,1011.6,96.14,0,1011.89,55.04,0
02/03/19,11:38PM,02/03/19-11:38PM,2,,93.03,0,1011.55,55.04,0
02/03/19,11:33PM,02/03/19-11:33PM,1.25,,96.76,0,1011.57,53.96,0
02/03/19,11:25PM,02/03/19-11:25PM,0.75,,89.41,0,1011.55,55.04,0
02/03/19,11:21PM,02/03/19-11:21PM,1.5,,86.54,3.44,1011.88,55.94,250
02/03/19,11:05PM,02/03/19-11:05PM,10,,86.6,0,1011.87,57.02,0
02/03/19,11:02PM,02/03/19-11:02PM,10,,86.65,0,1011.85,57.92,0
02/03/19,10:47PM,02/03/19-10:47PM,10,1011.7,86.6,3.44,1011.87,57.02,
02/03/19,10:27PM,02/03/19-10:27PM,10,,89.49,0,1011.53,57.02,0
02/03/19,10:20PM,02/03/19-10:20PM,4,,93.05,0,1011.54,55.94,0
02/03/19,10:15PM,02/03/19-10:15PM,2,,93.03,0,1011.55,55.04,0
02/03/19,10:03PM,02/03/19-10:03PM,1.5,,89.41,0,1011.55,55.04,0
02/03/19,09:57PM,02/03/19-09:57PM,2.5,,86.49,6.91,1011.55,55.04,250
02/03/19,09:07PM,02/03/19-09:07PM,10,,66.59,4.61,1012.17,60.08,
02/03/19,08:47PM,02/03/19-08:47PM,10,1012.2,72.16,3.44,1012.17,60.08,
02/03/19,08:00PM,02/03/19-08:00PM,10,,77.52,0,1012.86,59,0
02/03/19,07:47PM,02/03/19-07:47PM,10,1013,77.52,3.44,1013.19,59,
02/03/19,07:21PM,02/03/19-07:21PM,10,,80.58,5.75,1013.55,57.92,
02/03/19,07:02PM,02/03/19-07:02PM,10,,83.84,4.61,1013.89,57.92,
02/03/19,06:59PM,02/03/19-06:59PM,10,,83.84,3.44,1013.89,57.92,
02/03/19,06:47PM,02/03/19-06:47PM,10,1013.7,86.6,0,1013.9,57.02,0
02/03/19,06:19PM,02/03/19-06:19PM,10,,90.04,4.61,1013.91,55.94,
02/03/19,05:51PM,02/03/19-05:51PM,10,,90.04,3.44,1013.57,55.94,120
02/03/19,05:47PM,02/03/19-05:47PM,10,1013.6,90.04,3.44,1013.57,55.94,
02/03/19,05:37PM,02/03/19-05:37PM,10,,93.03,4.61,1013.58,55.04,
02/03/19,05:04PM,02/03/19-05:04PM,9,,93,3.44,1013.6,53.96,100
02/03/19,05:01PM,02/03/19-05:01PM,6,,93,0,1013.6,53.96,0
02/03/19,04:56PM,02/03/19-04:56PM,2,,93.6,0,1013.61,53.06,0
02/03/19,04:50PM,02/03/19-04:50PM,1.5,,96.11,0,1013.61,53.06,0
02/03/19,04:47PM,02/03/19-04:47PM,1.5,1013.3,96.11,0,1013.61,53.06,0
02/03/19,04:43PM,02/03/19-04:43PM,1.5,,96.11,0,1013.61,53.06,0
02/03/19,04:40PM,02/03/19-04:40PM,2,,96.11,0,1013.61,53.06,0
02/03/19,04:33PM,02/03/19-04:33PM,5,,93.6,0,1013.27,53.06,0
02/03/19,04:01PM,02/03/19-04:01PM,3,,92.97,0,1012.93,53.06,0
02/03/19,03:47PM,02/03/19-03:47PM,2,1012.5,92.97,0,1012.59,53.06,0
02/03/19,03:37PM,02/03/19-03:37PM,1.75,,89.32,4.61,1012.59,53.06,80
02/03/19,03:33PM,02/03/19-03:33PM,6,,89.32,0,1012.59,53.06,0
02/03/19,02:37PM,02/03/19-02:37PM,10,,89.32,0,1012.25,53.06,0
02/03/19,02:32PM,02/03/19-02:32PM,10,,89.32,0,1012.25,53.06,0
02/03/19,02:24PM,02/03/19-02:24PM,10,,89.32,3.44,1012.25,53.06,
02/03/19,01:47PM,02/03/19-01:47PM,10,1012.1,92.94,4.61,1012.27,51.98,110
02/03/19,01:11PM,02/03/19-01:11PM,10,,92.94,4.61,1011.93,51.98,110
02/03/19,01:04PM,02/03/19-01:04PM,10,,92.94,3.44,1011.93,51.98,100
02/03/19,12:59PM,02/03/19-12:59PM,10,,92.94,0,1012.27,51.98,0
02/03/19,12:47PM,02/03/19-12:47PM,3,1011.6,92.94,4.61,1011.93,51.98,
02/03/19,11:47AM,02/03/19-11:47AM,10,1011.8,92.94,4.61,1011.93,51.98,100
02/03/19,11:36AM,02/03/19-11:36AM,10,,92.94,3.44,1011.93,51.98,100
02/03/19,11:21AM,02/03/19-11:21AM,4,,92.94,3.44,1011.93,51.98,110
02/03/19,11:15AM,02/03/19-11:15AM,10,,92.94,5.75,1011.93,51.98,100
02/03/19,11:12AM,02/03/19-11:12AM,10,,92.94,5.75,1011.93,51.98,110
02/03/19,11:02AM,02/03/19-11:02AM,10,,92.94,3.44,1011.93,51.98,260
02/03/19,10:59AM,02/03/19-10:59AM,10,,92.94,0,1011.93,51.98,0
02/03/19,10:56AM,02/03/19-10:56AM,10,,92.94,4.61,1011.93,51.98,
02/03/19,10:47AM,02/03/19-10:47AM,10,1011.5,92.94,0,1011.59,51.98,0
02/03/19,09:47AM,02/03/19-09:47AM,10,1012,89.27,3.44,1011.93,51.98,100
02/03/19,08:47AM,02/03/19-08:47AM,10,1011.7,89.27,3.44,1011.93,51.98,110
02/03/19,07:47AM,02/03/19-07:47AM,9,1011.6,89.32,6.91,1011.92,53.06,110
02/03/19,06:47AM,02/03/19-06:47AM,8,1011.4,89.32,5.75,1011.58,53.06,100
02/03/19,05:47AM,02/03/19-05:47AM,9,1010.8,92.97,0,1010.9,53.06,0
02/03/19,05:06AM,02/03/19-05:06AM,6,,92.97,0,1010.9,53.06,0
02/03/19,04:53AM,02/03/19-04:53AM,7,,93.6,0,1010.9,53.06,0
02/03/19,04:47AM,02/03/19-04:47AM,8,1010.6,89.96,0,1010.89,53.96,0
02/03/19,04:42AM,02/03/19-04:42AM,8,,92.97,0,1010.56,53.06,0
02/03/19,04:35AM,02/03/19-04:35AM,8,,93.6,0,1010.22,53.06,0
02/03/19,04:14AM,02/03/19-04:14AM,8,,92.97,3.44,1009.88,53.06,
02/03/19,03:47AM,02/03/19-03:47AM,9,1009.2,92.97,4.61,1009.55,53.06,90
02/03/19,02:47AM,02/03/19-02:47AM,10,1008.9,89.96,3.44,1008.86,53.96,90
02/03/19,02:06AM,02/03/19-02:06AM,10,,93,4.61,1008.52,53.96,100
02/03/19,01:47AM,02/03/19-01:47AM,10,1008.2,93,3.44,1008.18,53.96,60
02/03/19,01:39AM,02/03/19-01:39AM,4,,93,0,1008.18,53.96,0
02/03/19,01:29AM,02/03/19-01:29AM,1.75,,93,4.61,1008.18,53.96,120
02/03/19,01:06AM,02/03/19-01:06AM,10,,93,3.44,1008.18,53.96,120
02/03/19,12:59AM,02/03/19-12:59AM,10,,93,3.44,1008.18,53.96,
02/03/19,12:47AM,02/03/19-12:47AM,10,1008,89.41,0,1008.17,55.04,0
02/03/19,12:39AM,02/03/19-12:39AM,10,,93,0,1008.18,53.96,0
02/03/19,12:29AM,02/03/19-12:29AM,9,,93.6,0,1007.84,53.96,0
02/03/19,12:19AM,02/03/19-12:19AM,8,,93.03,0,1007.83,55.04,0
02/03/19,12:15AM,02/03/19-12:15AM,5,,93,0,1007.84,53.96,0
02/03/19,12:03AM,02/03/19-12:03AM,6,,93,3.44,1007.84,53.96,
02/02/19,11:52PM,02/02/19-11:52PM,6,,93,0,1007.84,53.96,0
02/02/19,11:47PM,02/02/19-11:47PM,2,1007.8,93,0,1007.84,53.96,0
02/02/19,10:56PM,02/02/19-10:56PM,10,,89.96,0,1007.5,53.96,0
02/02/19,10:47PM,02/02/19-10:47PM,10,1007.6,89.96,0,1007.84,53.96,0
02/02/19,10:39PM,02/02/19-10:39PM,10,,89.96,0,1007.5,53.96,0
02/02/19,10:25PM,02/02/19-10:25PM,4,,92.97,0,1007.51,53.06,0
02/02/19,10:15PM,02/02/19-10:15PM,2.5,,92.97,0,1007.51,53.06,0
02/02/19,09:50PM,02/02/19-09:50PM,3,,92.97,0,1007.17,53.06,0
02/02/19,09:47PM,02/02/19-09:47PM,2.5,1007.2,92.97,0,1007.51,53.06,0
02/02/19,09:39PM,02/02/19-09:39PM,1.75,,92.97,3.44,1007.85,53.06,
02/02/19,09:23PM,02/02/19-09:23PM,2,,93.6,4.61,1007.5,53.96,
02/02/19,08:57PM,02/02/19-08:57PM,1.75,,93,5.75,1007.84,53.96,
02/02/19,08:47PM,02/02/19-08:47PM,1.25,1007.9,96.14,4.61,1008.17,55.04,
02/02/19,08:29PM,02/02/19-08:29PM,1.25,,96.14,3.44,1008.17,55.04,260
02/02/19,08:24PM,02/02/19-08:24PM,1,,96.14,5.75,1007.83,55.04,260
02/02/19,08:16PM,02/02/19-08:16PM,1,,96.14,5.75,1008.5,55.04,
02/02/19,08:13PM,02/02/19-08:13PM,0.5,,96.14,6.91,1008.5,55.04,260
02/02/19,08:03PM,02/02/19-08:03PM,0.5,,93.14,,1008.12,59,
02/02/19,07:54PM,02/02/19-07:54PM,1.25,,93.14,6.91,1007.78,59,
02/02/19,07:47PM,02/02/19-07:47PM,1,1008,93.14,,1008.12,59,
02/02/19,07:40PM,02/02/19-07:40PM,1,,89.58,8.05,1008.12,59,160
02/02/19,07:04PM,02/02/19-07:04PM,1.5,,89.58,8.05,1008.79,59,110
02/02/19,07:01PM,02/02/19-07:01PM,2,,86.7,11.5,1008.79,59,120
02/02/19,06:47PM,02/02/19-06:47PM,4,1009.3,90.12,8.05,1009.48,57.92,130
02/02/19,06:42PM,02/02/19-06:42PM,3,,86.65,8.05,1009.14,57.92,120
02/02/19,06:29PM,02/02/19-06:29PM,3,,89.49,10.36,1010.17,57.02,100
02/02/19,06:23PM,02/02/19-06:23PM,2,,93.65,4.61,1010.52,55.94,130
02/02/19,06:19PM,02/02/19-06:19PM,1.75,,93.05,4.61,1010.52,55.94,150
02/02/19,06:00PM,02/02/19-06:00PM,2.5,,93.03,0,1010.87,55.04,0
02/02/19,05:47PM,02/02/19-05:47PM,7,1010.2,93.03,3.44,1010.2,55.04,
02/02/19,05:38PM,02/02/19-05:38PM,4,,90.04,4.61,1010.19,55.94,
02/02/19,05:34PM,02/02/19-05:34PM,2.5,,86.54,11.5,1010.19,55.94,100
02/02/19,05:30PM,02/02/19-05:30PM,1.75,,86.54,10.36,1010.19,55.94,100
02/02/19,05:25PM,02/02/19-05:25PM,2,,86.54,11.5,1010.19,55.94,100
02/02/19,04:47PM,02/02/19-04:47PM,4,1010.1,86.49,9.22,1010.2,55.04,90
02/02/19,04:39PM,02/02/19-04:39PM,7,,83.71,10.36,1010.52,55.94,90
02/02/19,04:03PM,02/02/19-04:03PM,8,,86.49,12.66,1010.54,55.04,100
02/02/19,03:06PM,02/02/19-03:06PM,6,,79.81,10.36,1011.21,55.04,110
02/02/19,02:47PM,02/02/19-02:47PM,9,1010.9,79.81,10.36,1010.87,55.04,100
02/02/19,01:47PM,02/02/19-01:47PM,9,1010.9,86.42,10.36,1011.23,53.96,100
02/02/19,12:47PM,02/02/19-12:47PM,6,1012.1,86.49,8.05,1012.23,55.04,100
02/02/19,11:47AM,02/02/19-11:47AM,10,1011.9,86.54,8.05,1011.88,55.94,100
02/02/19,10:47AM,02/02/19-10:47AM,10,1012.5,86.6,5.75,1012.54,57.02,90
02/02/19,09:47AM,02/02/19-09:47AM,10,1013.9,86.6,3.44,1013.9,57.02,
02/02/19,08:47AM,02/02/19-08:47AM,6,1014.2,86.6,3.44,1014.24,57.02,
02/02/19,07:47AM,02/02/19-07:47AM,10,1013.5,74.88,4.61,1013.55,57.92,
02/02/19,06:47AM,02/02/19-06:47AM,10,1013.9,74.88,3.44,1013.89,57.92,130
02/02/19,05:47AM,02/02/19-05:47AM,10,1013.7,71.93,4.61,1013.89,57.92,
02/02/19,04:47AM,02/02/19-04:47AM,10,1014,74.88,4.61,1014.22,57.92,110
02/02/19,03:47AM,02/02/19-03:47AM,10,1014.7,77.94,3.44,1014.9,57.92,110
02/02/19,02:47AM,02/02/19-02:47AM,10,1014.9,69.2,0,1014.89,59,0
02/02/19,01:47AM,02/02/19-01:47AM,10,1014.4,64.38,4.61,1014.54,60.08,
02/02/19,12:47AM,02/02/19-12:47AM,10,1014.2,64.5,3.44,1014.19,60.98,
02/01/19,11:47PM,02/01/19-11:47PM,10,1014.4,64.63,0,1014.51,62.06,0
02/01/19,10:47PM,02/01/19-10:47PM,10,1014.5,60.15,0,1014.5,62.96,0
02/01/19,09:47PM,02/01/19-09:47PM,10,1014.4,62.62,4.61,1014.5,62.96,180
02/01/19,08:47PM,02/01/19-08:47PM,10,1015.1,65.18,5.75,1015.18,62.96,130
02/01/19,08:40PM,02/01/19-08:40PM,10,,64.63,0,1015.19,62.06,0
02/01/19,08:07PM,02/01/19-08:07PM,10,,64.63,0,1015.87,62.06,0
02/01/19,07:47PM,02/01/19-07:47PM,10,1016,64.63,3.44,1015.87,62.06,
02/01/19,06:53PM,02/01/19-06:53PM,10,,72.04,0,1016.92,59,0
02/01/19,06:47PM,02/01/19-06:47PM,10,1016.7,69.32,0,1016.91,60.08,0
02/01/19,05:47PM,02/01/19-05:47PM,10,1016.5,72.04,0,1016.58,59,0
02/01/19,04:47PM,02/01/19-04:47PM,10,1016.3,74.1,3.44,1016.29,55.04,70
02/01/19,03:47PM,02/01/19-03:47PM,10,1016,73.9,4.61,1015.98,53.06,120
02/01/19,02:47PM,02/01/19-02:47PM,10,1015.7,76.89,0,1015.99,51.98,0
02/01/19,01:47PM,02/01/19-01:47PM,10,1015.4,89.09,0,1015.71,48.02,0
02/01/19,12:47PM,02/01/19-12:47PM,10,1015.1,82.74,0,1015.34,50,0
02/01/19,10:47AM,02/01/19-10:47AM,10,1014.7,89.74,0,1015.02,48.92,0
02/01/19,09:47AM,02/01/19-09:47AM,10,1014.6,89.18,0,1014.66,50,0
02/01/19,08:47AM,02/01/19-08:47AM,10,1014.8,85.68,0,1014.99,51.08,0
02/01/19,07:47AM,02/01/19-07:47AM,10,1014.6,82.95,3.44,1014.63,53.06,30
02/01/19,06:47AM,02/01/19-06:47AM,10,1015,82.95,0,1015.3,53.06,0
02/01/19,05:47AM,02/01/19-05:47AM,10,1014.7,80.27,0,1014.95,53.96,0
02/01/19,04:47AM,02/01/19-04:47AM,10,1014.1,68.98,0,1014.24,57.02,0
02/01/19,03:47AM,02/01/19-03:47AM,10,1013.7,69.55,4.61,1013.89,57.92,70
02/01/19,01:47AM,02/01/19-01:47AM,10,1013.1,62.1,0,1013.19,59,0
02/01/19,12:47AM,02/01/19-12:47AM,10,1012.6,64.38,0,1012.84,60.08,0
01/31/19,11:47PM,01/31/19-11:47PM,10,1012.7,69.2,8.05,1012.86,59,100
01/31/19,10:54PM,01/31/19-10:54PM,10,,74.99,4.61,1012.86,59,140
01/31/19,10:47PM,01/31/19-10:47PM,10,1012.8,83.84,6.91,1012.87,57.92,110
01/31/19,09:47PM,01/31/19-09:47PM,10,1011.7,90.04,10.36,1011.88,55.94,40
01/31/19,09:31PM,01/31/19-09:31PM,8,,93.05,6.91,1012.9,55.94,
01/31/19,09:20PM,01/31/19-09:20PM,3,,93.05,11.5,1013.23,55.94,100
01/31/19,09:15PM,01/31/19-09:15PM,1.25,,93.05,10.36,1013.23,55.94,80
01/31/19,09:07PM,01/31/19-09:07PM,0.75,,96.79,0,1013.91,55.94,0
01/31/19,08:58PM,01/31/19-08:58PM,1.25,,96.79,0,1014.25,55.94,0
01/31/19,08:47PM,01/31/19-08:47PM,1.25,1014.1,96.79,0,1014.25,55.94,0
01/31/19,08:41PM,01/31/19-08:41PM,1.25,,96.79,0,1014.25,55.94,0
01/31/19,08:38PM,01/31/19-08:38PM,1,,96.79,3.44,1014.25,55.94,270
01/31/19,08:22PM,01/31/19-08:22PM,1.5,,93.09,0,1014.57,57.02,0
01/31/19,08:16PM,01/31/19-08:16PM,1.75,,93.09,0,1014.57,57.02,0
01/31/19,08:10PM,01/31/19-08:10PM,2,,96.17,0,1014.91,57.02,0
01/31/19,08:06PM,01/31/19-08:06PM,2,,96.17,0,1014.91,57.02,0
01/31/19,08:01PM,01/31/19-08:01PM,2.5,,93.09,0,1014.91,57.02,0
01/31/19,07:53PM,01/31/19-07:53PM,2,,93.7,3.44,1014.57,57.02,
01/31/19,07:47PM,01/31/19-07:47PM,1.75,1014.7,96.79,3.44,1014.93,55.94,90
01/31/19,07:09PM,01/31/19-07:09PM,1.25,,96.79,4.61,1014.93,55.94,120
01/31/19,07:06PM,01/31/19-07:06PM,0.75,,96.79,4.61,1014.93,55.94,100
01/31/19,06:56PM,01/31/19-06:56PM,0.75,,93.09,0,1014.91,57.02,0
01/31/19,06:47PM,01/31/19-06:47PM,1.25,1014.9,89.49,0,1014.91,57.02,0
01/31/19,06:39PM,01/31/19-06:39PM,1.5,,86.65,0,1014.9,57.92,0
01/31/19,06:35PM,01/31/19-06:35PM,2,,83.84,3.44,1014.9,57.92,
01/31/19,06:31PM,01/31/19-06:31PM,3,,83.84,5.75,1014.9,57.92,100
01/31/19,06:21PM,01/31/19-06:21PM,2,,83.84,3.44,1014.9,57.92,110
01/31/19,05:47PM,01/31/19-05:47PM,10,1013.6,74.99,9.22,1013.53,59,110
01/31/19,04:47PM,01/31/19-04:47PM,5,1013.5,77.52,8.05,1013.53,59,100
01/31/19,03:47PM,01/31/19-03:47PM,4,1013.4,80.58,5.75,1013.55,57.92,90
01/31/19,02:47PM,01/31/19-02:47PM,6,1013.3,80.58,4.61,1013.55,57.92,
01/31/19,01:47PM,01/31/19-01:47PM,8,1013.6,83.84,0,1013.89,57.92,0
01/31/19,12:47PM,01/31/19-12:47PM,6,1013.4,86.6,3.44,1013.56,57.02,100
01/31/19,11:47AM,01/31/19-11:47AM,4,1013.3,86.6,3.44,1013.56,57.02,90
01/31/19,11:24AM,01/31/19-11:24AM,4,,86.6,0,1013.56,57.02,0
01/31/19,11:09AM,01/31/19-11:09AM,4,,86.54,3.44,1013.57,55.94,100
01/31/19,10:47AM,01/31/19-10:47AM,5,1013.3,86.6,0,1013.56,57.02,0
01/31/19,10:13AM,01/31/19-10:13AM,5,,90.04,0,1013.91,55.94,0
01/31/19,09:47AM,01/31/19-09:47AM,5,1013.7,86.54,0,1013.91,55.94,0
01/31/19,09:34AM,01/31/19-09:34AM,5,,86.54,0,1014.25,55.94,0
01/31/19,08:47AM,01/31/19-08:47AM,5,1013.8,90.04,0,1013.91,55.94,0
01/31/19,07:51AM,01/31/19-07:51AM,5,,83.84,0,1013.89,57.92,0
01/31/19,07:47AM,01/31/19-07:47AM,5,1013.7,83.84,0,1013.89,57.92,0
01/31/19,06:47AM,01/31/19-06:47AM,7,1014.1,86.65,0,1014.22,57.92,0
01/31/19,05:47AM,01/31/19-05:47AM,7,1013.6,80.66,0,1013.53,59,0
01/31/19,04:47AM,01/31/19-04:47AM,9,1013.1,80.66,0,1013.19,59,0
01/31/19,03:47AM,01/31/19-03:47AM,10,1013.1,83.84,0,1013.21,57.92,0
01/31/19,02:47AM,01/31/19-02:47AM,10,1013.2,80.66,0,1013.19,59,0
01/31/19,01:47AM,01/31/19-01:47AM,10,1012.3,75.18,3.44,1012.49,60.98,
01/31/19,12:47AM,01/31/19-12:47AM,10,1011.4,67.38,3.44,1011.45,62.96,270
01/30/19,11:47PM,01/30/19-11:47PM,10,1011.4,67.51,3.44,1011.44,64.04,
01/30/19,10:47PM,01/30/19-10:47PM,10,1011.7,65.12,4.61,1011.75,66.02,270
01/30/19,09:47PM,01/30/19-09:47PM,10,1012.1,63.13,3.44,1012.08,66.92,
01/30/19,08:47PM,01/30/19-08:47PM,7,1012.7,58.58,4.61,1012.77,66.02,
01/30/19,07:47PM,01/30/19-07:47PM,6,1013.5,67.51,0,1013.81,64.04,0
01/30/19,06:47PM,01/30/19-06:47PM,5,1014.3,72.36,0,1014.51,62.06,0
01/30/19,06:21PM,01/30/19-06:21PM,5,,72.36,0,1014.51,62.06,0
01/30/19,05:47PM,01/30/19-05:47PM,7,1014.1,75.18,0,1014.19,60.98,0
01/30/19,05:23PM,01/30/19-05:23PM,8,,77.17,0,1014.19,60.98,0
01/30/19,05:16PM,01/30/19-05:16PM,7,,75.18,0,1014.19,60.98,0
01/30/19,05:12PM,01/30/19-05:12PM,6,,77.17,0,1013.85,60.98,0
01/30/19,04:59PM,01/30/19-04:59PM,5,,77.17,0,1013.86,60.08,0
01/30/19,04:47PM,01/30/19-04:47PM,5,1013.7,80.21,0,1013.86,60.08,0
01/30/19,03:47PM,01/30/19-03:47PM,5,1013.1,90.04,0,1013.23,55.94,0
01/30/19,02:47PM,01/30/19-02:47PM,6,1012.8,89.41,0,1012.91,55.04,0
01/30/19,01:47PM,01/30/19-01:47PM,6,1012.5,89.41,0,1012.57,55.04,0
01/30/19,12:47PM,01/30/19-12:47PM,6,1012.2,90.04,0,1012.22,55.94,0
01/30/19,11:47AM,01/30/19-11:47AM,8,1011.4,83.84,3.44,1011.52,57.92,110
01/30/19,10:51AM,01/30/19-10:51AM,7,,89.49,0,1012.2,57.02,0
01/30/19,10:47AM,01/30/19-10:47AM,7,1012.2,89.49,0,1012.54,57.02,0
01/30/19,10:19AM,01/30/19-10:19AM,7,,89.49,0,1012.54,57.02,0
01/30/19,10:08AM,01/30/19-10:08AM,7,,90.04,0,1012.9,55.94,0
01/30/19,09:55AM,01/30/19-09:55AM,6,,89.49,3.44,1012.88,57.02,270
01/30/19,09:47AM,01/30/19-09:47AM,7,1012.3,89.49,0,1012.54,57.02,0
01/30/19,09:17AM,01/30/19-09:17AM,8,,87.75,3.44,1012.2,57.02,100
01/30/19,08:47AM,01/30/19-08:47AM,7,1012,89.49,0,1012.2,57.02,0
01/30/19,07:47AM,01/30/19-07:47AM,7,1012,90.12,3.44,1012.19,57.92,100
01/30/19,06:47AM,01/30/19-06:47AM,7,1011.7,80.66,3.44,1011.84,59,100
01/30/19,05:47AM,01/30/19-05:47AM,8,1011.8,80.21,0,1011.83,60.08,0
01/30/19,04:47AM,01/30/19-04:47AM,8,1011.5,83.36,0,1011.5,59,0
01/30/19,03:47AM,01/30/19-03:47AM,8,,82.4,0,1011.83,60.08,0
01/30/19,02:47AM,01/30/19-02:47AM,10,1011.5,80.81,0,1011.48,60.98,0
01/30/19,01:47AM,01/30/19-01:47AM,10,1011.4,77.79,0,1011.46,62.06,0
01/30/19,12:47AM,01/30/19-12:47AM,10,1011,67.51,0,1011.1,64.04,0
01/29/19,11:47PM,01/29/19-11:47PM,10,1010.3,56.56,3.44,1010.37,68,250
01/29/19,10:47PM,01/29/19-10:47PM,9,1010.6,43.81,0,1010.69,69.98,0
01/29/19,09:47PM,01/29/19-09:47PM,8,1011.2,54.51,0,1011.38,69.08,0
01/29/19,08:47PM,01/29/19-08:47PM,7,1012.3,62.99,0,1012.39,69.08,0
01/29/19,06:47PM,01/29/19-06:47PM,4,1013.7,52.41,0,1013.77,66.92,0
01/29/19,05:47PM,01/29/19-05:47PM,4,1014.2,64.63,0,1014.51,62.06,0
01/29/19,04:47PM,01/29/19-04:47PM,4,1014.2,67.15,0,1014.19,60.98,0
01/29/19,03:47PM,01/29/19-03:47PM,4,1013.9,83.71,0,1013.91,55.94,0
01/29/19,02:47PM,01/29/19-02:47PM,4,1013.5,86.49,0,1013.58,55.04,0
01/29/19,01:47PM,01/29/19-01:47PM,5,1012.7,77.35,0,1012.88,57.02,0
